run_id,status,result,dataset,model,embedding,n_Gain,n_Start,run,last_cycle
RASK_esmc_600m_fnn_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,RASK,fnn,esmc_600m,100,1000,5,1
YAP1_esmc_600m_fnn_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,YAP1,fnn,esmc_600m,100,500,3,12
GFP_esmc_600m_fnn_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,GFP,fnn,esmc_600m,10,1000,10,28
GFP_esmc_600m_svr_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,GFP,svr,esmc_600m,100,1000,1,1
PHOT_prost_t5_fnn_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run6,running,open,PHOT,fnn,prost_t5,100,3000,6,1
YAP1_prost_t5_lightgbm_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,YAP1,lightgbm,prost_t5,10,1000,9,19
GFP_prost_t5_svr_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,svr,prost_t5,20,200,10,4
RASK_esmc_600m_rf_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,RASK,rf,esmc_600m,100,100,6,2
YAP1_esmc_600m_elastic_net_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,elastic_net,esmc_600m,100,500,4,5
RASK_esmc_600m_fnn_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,RASK,fnn,esmc_600m,50,200,7,20
RASK_esmc_600m_lightgbm_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,RASK,lightgbm,esmc_600m,20,500,4,7
RASK_esmc_600m_fnn_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,RASK,fnn,esmc_600m,20,500,6,17
RASK_esmc_600m_lightgbm_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,RASK,lightgbm,esmc_600m,50,200,5,5
GFP_prost_t5_svr_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,GFP,svr,prost_t5,10,1000,6,11
YAP1_prost_t5_lightgbm_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,lightgbm,prost_t5,100,3000,4,4
PHOT_prost_t5_fnn_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run10,running,open,PHOT,fnn,prost_t5,50,100,10,4
GFP_esmc_600m_fnn_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,GFP,fnn,esmc_600m,50,1000,9,12
RASK_esmc_600m_linear_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,RASK,linear,esmc_600m,100,100,9,12
GFP_esmc_600m_lightgbm_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,lightgbm,esmc_600m,20,200,2,11
GFP_prost_t5_linear_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,GFP,linear,prost_t5,100,200,9,1
RASK_prost_t5_linear_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,RASK,linear,prost_t5,100,100,2,11
PHOT_prost_t5_elastic_net_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,PHOT,elastic_net,prost_t5,20,1000,9,16
GFP_esmc_600m_lightgbm_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,GFP,lightgbm,esmc_600m,50,500,3,5
YAP1_esmc_600m_lightgbm_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,YAP1,lightgbm,esmc_600m,100,1000,1,1
PHOT_esmc_600m_lightgbm_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,PHOT,lightgbm,esmc_600m,20,200,5,14
PHOT_prost_t5_lightgbm_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,PHOT,lightgbm,prost_t5,20,3000,10,11
RASK_prost_t5_svr_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,RASK,svr,prost_t5,10,100,8,17
PHOT_esmc_600m_lightgbm_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,PHOT,lightgbm,esmc_600m,50,500,4,11
PHOT_esmc_600m_elastic_net_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,PHOT,elastic_net,esmc_600m,10,100,5,15
GFP_esmc_600m_fnn_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,GFP,fnn,esmc_600m,10,1000,1,24
YAP1_esmc_600m_linear_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,YAP1,linear,esmc_600m,20,500,3,24
YAP1_esmc_600m_linear_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,YAP1,linear,esmc_600m,50,200,2,14
RASK_prost_t5_rf_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,RASK,rf,prost_t5,20,1000,8,2
PHOT_prost_t5_fnn_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,running,open,PHOT,fnn,prost_t5,100,500,8,2
RASK_esmc_600m_rf_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,RASK,rf,esmc_600m,20,500,9,7
RASK_esmc_600m_rf_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,RASK,rf,esmc_600m,50,200,8,1
RASK_prost_t5_svr_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,RASK,svr,prost_t5,20,1000,6,10
YAP1_prost_t5_lightgbm_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,YAP1,lightgbm,prost_t5,50,1000,1,11
PHOT_prost_t5_linear_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,PHOT,linear,prost_t5,10,3000,4,23
GFP_prost_t5_fnn_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run2,running,open,GFP,fnn,prost_t5,20,1000,2,23
RASK_prost_t5_svr_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,RASK,svr,prost_t5,10,200,10,6
GFP_esmc_600m_fnn_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,GFP,fnn,esmc_600m,20,1000,7,17
PHOT_prost_t5_elastic_net_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,PHOT,elastic_net,prost_t5,50,1000,7,16
PHOT_prost_t5_elastic_net_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,PHOT,elastic_net,prost_t5,20,100,9,23
PHOT_esmc_600m_elastic_net_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,PHOT,elastic_net,esmc_600m,50,500,7,10
PHOT_esmc_600m_elastic_net_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,PHOT,elastic_net,esmc_600m,20,200,6,12
GFP_esmc_600m_linear_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,GFP,linear,esmc_600m,10,500,2,22
YAP1_prost_t5_rf_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run9,running,open,YAP1,rf,prost_t5,100,3000,9,22
RASK_esmc_600m_linear_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,RASK,linear,esmc_600m,100,3000,1,1
RASK_prost_t5_svr_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,RASK,svr,prost_t5,100,1000,7,1
GFP_prost_t5_fnn_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,running,open,GFP,fnn,prost_t5,10,1000,4,1
PHOT_esmc_600m_rf_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run10,running,open,PHOT,rf,esmc_600m,100,100,10,1
PHOT_prost_t5_linear_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,linear,prost_t5,20,3000,2,12
GFP_esmc_600m_fnn_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,GFP,fnn,esmc_600m,50,200,1,9
PHOT_prost_t5_fnn_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run2,running,open,PHOT,fnn,prost_t5,100,500,2,9
RASK_prost_t5_rf_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,RASK,rf,prost_t5,20,1000,2,3
YAP1_prost_t5_fnn_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run4,running,open,YAP1,fnn,prost_t5,100,100,4,3
PHOT_prost_t5_svr_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,PHOT,svr,prost_t5,100,200,4,19
PHOT_prost_t5_linear_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,PHOT,linear,prost_t5,10,100,5,40
GFP_prost_t5_fnn_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run6,running,open,GFP,fnn,prost_t5,50,100,6,40
YAP1_esmc_600m_linear_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,YAP1,linear,esmc_600m,20,500,9,24
YAP1_esmc_600m_linear_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,YAP1,linear,esmc_600m,50,200,8,14
YAP1_prost_t5_rf_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,running,open,YAP1,rf,prost_t5,50,1000,9,25
PHOT_prost_t5_fnn_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run1,running,open,PHOT,fnn,prost_t5,50,200,1,25
GFP_prost_t5_fnn_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run8,running,open,GFP,fnn,prost_t5,20,1000,8,25
GFP_esmc_600m_elastic_net_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,GFP,elastic_net,esmc_600m,100,100,5,7
RASK_esmc_600m_linear_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,RASK,linear,esmc_600m,50,200,1,1
GFP_esmc_600m_linear_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,GFP,linear,esmc_600m,20,3000,6,4
GFP_prost_t5_svr_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,GFP,svr,prost_t5,50,1000,4,9
RASK_prost_t5_fnn_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run7,running,open,RASK,fnn,prost_t5,50,500,7,9
RASK_esmc_600m_svr_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,RASK,svr,esmc_600m,20,1000,7,11
RASK_prost_t5_fnn_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run6,running,open,RASK,fnn,prost_t5,20,200,6,11
RASK_esmc_600m_rf_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,RASK,rf,esmc_600m,20,500,3,17
RASK_esmc_600m_rf_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,RASK,rf,esmc_600m,50,200,2,3
PHOT_esmc_600m_rf_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,PHOT,rf,esmc_600m,20,200,5,28
PHOT_esmc_600m_rf_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,PHOT,rf,esmc_600m,50,500,4,10
PHOT_prost_t5_elastic_net_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,PHOT,elastic_net,prost_t5,20,100,3,30
RASK_prost_t5_lightgbm_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,RASK,lightgbm,prost_t5,100,100,4,1
GFP_prost_t5_fnn_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,running,open,GFP,fnn,prost_t5,10,500,4,1
RASK_prost_t5_rf_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,RASK,rf,prost_t5,10,1000,4,5
PHOT_esmc_600m_lightgbm_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,PHOT,lightgbm,esmc_600m,100,500,5,11
PHOT_prost_t5_linear_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,PHOT,linear,prost_t5,20,200,6,15
PHOT_prost_t5_linear_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,PHOT,linear,prost_t5,50,500,7,18
YAP1_esmc_600m_svr_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,YAP1,svr,esmc_600m,20,500,1,12
PHOT_esmc_600m_svr_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,PHOT,svr,esmc_600m,20,100,7,7
GFP_esmc_600m_svr_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,svr,esmc_600m,100,1000,10,1
YAP1_prost_t5_elastic_net_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,YAP1,elastic_net,prost_t5,50,200,7,8
PHOT_esmc_600m_rf_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,PHOT,rf,esmc_600m,10,100,6,39
RASK_esmc_600m_svr_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,RASK,svr,esmc_600m,10,1000,1,12
YAP1_prost_t5_elastic_net_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,YAP1,elastic_net,prost_t5,20,500,6,18
PHOT_esmc_600m_elastic_net_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,PHOT,elastic_net,esmc_600m,100,200,5,10
PHOT_prost_t5_linear_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,PHOT,linear,prost_t5,20,3000,8,16
YAP1_esmc_600m_lightgbm_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,YAP1,lightgbm,esmc_600m,50,1000,4,6
RASK_prost_t5_fnn_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run5,running,open,RASK,fnn,prost_t5,10,100,5,6
GFP_esmc_600m_linear_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,GFP,linear,esmc_600m,10,500,8,12
PHOT_esmc_600m_rf_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,PHOT,rf,esmc_600m,100,1000,7,11
YAP1_prost_t5_rf_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run3,running,open,YAP1,rf,prost_t5,100,3000,3,11
PHOT_prost_t5_elastic_net_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,finished,failure,PHOT,elastic_net,prost_t5,100,3000,1,16
GFP_prost_t5_fnn_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run6,running,open,GFP,fnn,prost_t5,50,1000,6,16
RASK_esmc_600m_svr_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,RASK,svr,esmc_600m,50,1000,9,1
GFP_esmc_600m_linear_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,linear,esmc_600m,50,3000,8,2
YAP1_prost_t5_lightgbm_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,YAP1,lightgbm,prost_t5,20,1000,5,8
RASK_prost_t5_svr_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,RASK,svr,prost_t5,50,1000,2,6
YAP1_esmc_600m_fnn_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,YAP1,fnn,esmc_600m,100,500,9,11
PHOT_prost_t5_elastic_net_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,PHOT,elastic_net,prost_t5,10,1000,5,18
RASK_prost_t5_svr_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,RASK,svr,prost_t5,20,200,1,12
RASK_prost_t5_lightgbm_nGain20_nStart100_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,RASK,lightgbm,prost_t5,20,100,3,13
YAP1_prost_t5_fnn_nGain100_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run1,running,open,YAP1,fnn,prost_t5,100,3000,1,13
PHOT_esmc_600m_fnn_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,PHOT,fnn,esmc_600m,100,500,4,11
PHOT_prost_t5_svr_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,PHOT,svr,prost_t5,20,500,7,17
PHOT_prost_t5_svr_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,PHOT,svr,prost_t5,50,200,6,17
PHOT_prost_t5_linear_nGain50_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,PHOT,linear,prost_t5,50,3000,6,24
YAP1_esmc_600m_svr_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run6,running,open,YAP1,svr,esmc_600m,100,1000,6,7
GFP_prost_t5_elastic_net_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,GFP,elastic_net,prost_t5,100,500,4,2
GFP_prost_t5_lightgbm_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,failure,GFP,lightgbm,prost_t5,10,1000,10,18
YAP1_prost_t5_lightgbm_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,YAP1,lightgbm,prost_t5,10,1000,3,13
YAP1_prost_t5_linear_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run1,finished,success,YAP1,linear,prost_t5,100,100,1,3
GFP_prost_t5_linear_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,GFP,linear,prost_t5,20,500,4,24
GFP_prost_t5_linear_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run5,finished,success,GFP,linear,prost_t5,50,200,5,8
GFP_prost_t5_linear_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run3,finished,success,GFP,linear,prost_t5,100,200,3,3
GFP_esmc_600m_lightgbm_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,GFP,lightgbm,esmc_600m,20,200,8,10
GFP_esmc_600m_lightgbm_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,GFP,lightgbm,esmc_600m,50,500,9,4
PHOT_prost_t5_elastic_net_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,PHOT,elastic_net,prost_t5,20,1000,3,13
RASK_prost_t5_svr_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,RASK,svr,prost_t5,10,100,2,2
GFP_esmc_600m_fnn_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,GFP,fnn,esmc_600m,50,1000,3,15
RASK_esmc_600m_lightgbm_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,RASK,lightgbm,esmc_600m,20,1000,10,6
RASK_esmc_600m_linear_nGain100_nStart100_ddG_top_start0.15_nCycles40_normedScores_run3,finished,failure,RASK,linear,esmc_600m,100,100,3,12
RASK_prost_t5_linear_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run8,running,open,RASK,linear,prost_t5,50,1000,8,12
YAP1_esmc_600m_rf_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run7,finished,failure,YAP1,rf,esmc_600m,20,500,7,14
PHOT_esmc_600m_rf_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run3,running,open,PHOT,rf,esmc_600m,10,3000,3,9
GFP_prost_t5_rf_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,GFP,rf,prost_t5,10,1000,4,7
PHOT_esmc_600m_elastic_net_nGain10_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,elastic_net,esmc_600m,10,3000,2,11
YAP1_esmc_600m_linear_nGain100_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,YAP1,linear,esmc_600m,100,500,8,20
GFP_prost_t5_svr_nGain100_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,GFP,svr,prost_t5,100,1000,4,2
GFP_esmc_600m_svr_nGain10_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run8,finished,success,GFP,svr,esmc_600m,10,1000,8,7
YAP1_esmc_600m_rf_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,YAP1,rf,esmc_600m,50,200,6,13
GFP_esmc_600m_linear_nGain100_nStart200_ddG_top_start0.15_nCycles40_normedScores_run7,finished,success,GFP,linear,esmc_600m,100,200,7,5
YAP1_prost_t5_fnn_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run3,running,open,YAP1,fnn,prost_t5,50,500,3,5
GFP_prost_t5_elastic_net_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,GFP,elastic_net,prost_t5,20,500,10,9
YAP1_prost_t5_fnn_nGain20_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,running,open,YAP1,fnn,prost_t5,20,200,2,9
PHOT_esmc_600m_svr_nGain10_nStart500_ddG_top_start0.15_nCycles40_normedScores_run1,running,open,PHOT,svr,esmc_600m,10,500,1,11
PHOT_prost_t5_rf_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run9,finished,failure,PHOT,rf,prost_t5,10,100,9,24
GFP_prost_t5_lightgbm_nGain10_nStart100_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,GFP,lightgbm,prost_t5,10,100,4,3
PHOT_esmc_600m_fnn_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run2,finished,failure,PHOT,fnn,esmc_600m,10,200,2,20
YAP1_prost_t5_rf_nGain10_nStart200_ddG_top_start0.15_nCycles40_normedScores_run10,finished,success,YAP1,rf,prost_t5,10,200,10,16
PHOT_prost_t5_svr_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run5,finished,failure,PHOT,svr,prost_t5,20,3000,5,12
GFP_prost_t5_rf_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run6,running,open,GFP,rf,prost_t5,20,3000,6,12
YAP1_prost_t5_rf_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run6,finished,failure,YAP1,rf,prost_t5,20,1000,6,24
YAP1_prost_t5_svr_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,YAP1,svr,prost_t5,50,1000,9,5
RASK_esmc_600m_fnn_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,success,RASK,fnn,esmc_600m,20,1000,4,3
PHOT_esmc_600m_elastic_net_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run4,finished,failure,PHOT,elastic_net,esmc_600m,20,3000,4,13
PHOT_esmc_600m_svr_nGain50_nStart100_ddG_top_start0.15_nCycles40_normedScores_run3,running,open,PHOT,svr,esmc_600m,50,100,3,12
GFP_prost_t5_lightgbm_nGain50_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,GFP,lightgbm,prost_t5,50,1000,9,7
YAP1_prost_t5_lightgbm_nGain50_nStart200_ddG_top_start0.15_nCycles40_normedScores_run9,finished,success,YAP1,lightgbm,prost_t5,50,200,9,7
GFP_prost_t5_rf_nGain20_nStart1000_ddG_top_start0.15_nCycles40_normedScores_run2,finished,success,GFP,rf,prost_t5,20,1000,2,7
GFP_prost_t5_lightgbm_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run6,finished,success,GFP,lightgbm,prost_t5,50,500,6,3
YAP1_esmc_600m_svr_nGain50_nStart500_ddG_top_start0.15_nCycles40_normedScores_run5,running,open,YAP1,svr,esmc_600m,50,500,5,4
PHOT_esmc_600m_rf_nGain20_nStart3000_ddG_top_start0.15_nCycles40_normedScores_run5,running,open,PHOT,rf,esmc_600m,20,3000,5,8
YAP1_prost_t5_lightgbm_nGain20_nStart500_ddG_top_start0.15_nCycles40_normedScores_run8,finished,failure,YAP1,lightgbm,prost_t5,20,500,8,13
